obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone,observed,standard_deviation
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4261.5,33.62921886,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4261.5,,trgw-0-22-15,,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4291.5,33.57222832,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4291.5,,trgw-0-22-15,,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4322.5,33.52692759,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4322.5,,trgw-0-22-15,,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4352.5,33.50517703,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4352.5,,trgw-0-22-15,,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4383.5,33.52947081,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4383.5,,trgw-0-22-15,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3652.5,34.04669858,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3652.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3683.5,34.06077765,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3683.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3712.5,34.10250642,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3712.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3743.5,34.2368856,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3743.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,34.23509934,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3773.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,34.29631167,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3804.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,34.25842847,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3834.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,34.18364855,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3865.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,34.04602368,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3896.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,33.91925222,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3926.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,33.80714123,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3957.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,33.42019744,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3987.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,33.38138191,2.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4018.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,33.39824369,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4049.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,33.41955996,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4077.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,33.46791913,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4108.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,33.56742319,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4138.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,33.60081093,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4169.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.5810424,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4199.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,33.49160007,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4230.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,33.38181811,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4261.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,33.26596945,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4291.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,33.16284283,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4322.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,33.09947365,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4352.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,33.11667909,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4383.5,,trgw-0-24-4,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,33.92346915,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3652.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,33.92345463,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3683.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,33.9587573,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3712.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,34.08233485,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3743.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,34.07021316,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3773.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,34.12438864,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3804.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,34.08193207,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3834.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,34.00945553,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3865.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,33.88087538,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3896.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,33.76791809,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3926.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,33.6712627,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3957.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,33.52035931,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3987.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,33.4502093,2.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4018.5,,trgw-0-26-6,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,33.47036583,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4049.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,33.49106523,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4077.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,33.53603191,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4108.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,33.62766855,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4138.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,33.65172951,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4169.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,33.62816487,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4199.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,33.54165404,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4230.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,33.4411961,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4261.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,33.33791948,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4291.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,33.24618815,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4322.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,33.19053807,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4352.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,33.21112926,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4383.5,,trgw-0-26-6,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,33.74016036,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3652.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,33.74262379,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3683.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,33.75757547,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3712.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,33.81180353,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3743.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,33.79864753,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3773.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,33.82021916,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3804.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,33.79760247,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3834.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,33.76246616,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3865.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,33.70569697,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3896.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,33.66016079,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3926.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,33.62348678,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3957.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,33.6059581,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3987.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,33.58464458,2.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4018.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,33.59866171,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4049.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,33.61043034,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4077.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,33.63318443,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4108.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,33.6743647,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4138.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,33.67870351,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4169.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4199.5,33.66593088,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4199.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4230.5,33.62403763,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4230.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4261.5,33.58034794,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4261.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4291.5,33.53691372,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4291.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4322.5,33.48611419,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4322.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4352.5,33.44641385,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4352.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4383.5,33.45028147,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4383.5,,trgw-0-29-15,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3652.5,34.54826033,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3652.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3683.5,34.60186839,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3683.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3712.5,34.67176957,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3712.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3743.5,34.83201087,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3743.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3773.5,34.84877501,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3773.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3804.5,34.92983342,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3804.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3834.5,34.90379561,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3834.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3865.5,34.83711981,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3865.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3896.5,34.6992745,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3896.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3926.5,34.5659187,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3926.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3957.5,34.44102595,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3957.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3987.5,34.38368584,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3987.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4018.5,34.36309152,2.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4018.5,,trgw-0-3-8,,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4049.5,34.41833319,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4049.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4077.5,34.46364847,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4077.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4108.5,34.53156206,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4108.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4138.5,34.64739302,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4138.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4169.5,34.6961582,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4169.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4199.5,34.68833648,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4199.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4230.5,34.60652233,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4230.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4261.5,34.49863639,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4261.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4291.5,34.37882731,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4291.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4322.5,34.27405156,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4322.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4352.5,34.21401047,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4352.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4383.5,34.23654536,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4383.5,,trgw-0-3-8,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3652.5,33.71307976,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3652.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3683.5,33.71263108,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3683.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3712.5,33.73857981,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3712.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3743.5,33.83302136,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3743.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3773.5,33.82104707,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3773.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3804.5,33.85992285,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3804.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3834.5,33.82469814,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3834.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3865.5,33.76591738,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3865.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3896.5,33.66516674,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3896.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3926.5,33.57837691,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3926.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3957.5,33.50599363,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3957.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3987.5,33.45196527,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3987.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4018.5,33.39023355,2.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4018.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4049.5,33.40371868,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4049.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4077.5,33.41984076,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4077.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4108.5,33.45505878,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4108.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4138.5,33.52580058,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4138.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4169.5,33.54238201,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4169.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4199.5,33.52213856,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4199.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4230.5,33.45285643,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4230.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4261.5,33.37406386,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4261.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4291.5,33.29436758,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4291.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4322.5,33.2103459,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4322.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4352.5,33.15155409,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4352.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4383.5,33.15976829,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4383.5,,trgw-0-33-7,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3652.5,33.64330333,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3652.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3683.5,33.63270296,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3683.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3712.5,33.65221557,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3712.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3743.5,33.72758859,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3743.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3773.5,33.7178383,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3773.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3804.5,33.74814039,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3804.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3834.5,33.71999922,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3834.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3865.5,33.6719723,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3865.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3896.5,33.59084431,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3896.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3926.5,33.52118249,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3926.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3957.5,33.46335715,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3957.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3987.5,33.42549727,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3987.5,,trgw-0-34-10,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4018.5,33.36301668,2.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4018.5,,trgw-0-34-10,,,
